simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_time	geocent_time_ns
8754	2.6298509	1.2371534	2.7663183	5096.0563	35.87481	15.465659	-0.066917306	-0.57418225	1002036633.207327	1002036633	227340698
8755	2.36192	-1.3683949	1.9026849	3936.2316	45.195993	32.256983	0.11323205	-0.13211334	1031459829.433705	1031459829	415461779
8756	2.0481964	0.73488579	2.5247761	13797.319	91.806474	69.666663	0.19388168	0.30802804	1006188284.016165	1006188284	24829745
8758	0.99588585	-1.3360052	2.1308576	5267.1596	33.066516	12.683397	0.38546814	0.20672573	1016719650.784459	1016719650	767063975
8759	2.5033341	0.94651516	0.21022144	4113.708	13.975723	12.353813	0.35096424	0.35710558	1006971982.530053	1006971982	542407632
8760	3.6622861	-0.12935804	0.98539614	3415.5411	26.862174	21.395018	-0.069149518	0.62219658	1007701671.428279	1007701671	412754178
8762	1.328414	-0.46899296	0.40414746	2654.5651	25.227844	20.181055	0.49385217	0.44422852	1006380979.32228	1006380979	304467440
8763	6.1056994	0.63333212	0.048231766	1100.6835	31.146408	15.06972	-0.2250816	0.0122774	1017457326.397958	1017457326	394803405
8764	4.0140647	0.30056918	0.8489055	1407.9493	22.110427	21.001719	0.26334712	0.24782756	1001209902.858406	1001209902	864410996
8765	3.8546186	-0.59953473	0.36468283	3246.0992	30.643142	29.012006	-0.011684061	0.027095603	1017406750.168772	1017406750	161321282
8766	0.44938015	0.18843767	2.3184291	2694.5135	60.026154	57.713249	-0.036799757	0.015540402	1011159245.125558	1011159245	125652790
8767	3.2228073	0.70564338	0.83503044	7790.6768	44.270378	35.273233	-0.014164555	0.1722203	1001962496.144464	1001962496	157191634
8768	0.85953	0.63795459	1.1147435	15059.0	142.16852	108.83842	0.15234267	0.53444553	1002396094.786171	1002396094	791238308
8769	4.4719055	0.059589045	2.0218671	7213.5042	46.31843	38.645815	0.068789135	0.38633393	1030710137.40738	1030710137	398209929
8770	0.81022177	-0.70428318	1.9397776	5111.9554	35.561208	27.631054	0.10631934	-0.23262462	1016364609.444143	1016364609	424930215
8771	2.5500469	-0.84093267	0.74211209	3662.2425	42.114183	29.83391	0.082024191	0.33137217	1026091497.89922	1026091497	885926366
8772	5.6933114	-0.51403945	2.7720551	2257.3869	19.422658	13.185528	-0.73473089	-0.070759365	1017528499.370293	1017528499	360648036
8773	1.0536028	-0.029675541	2.2799435	10982.404	68.33031	47.978305	-0.0019607658	-0.11915848	1006796259.248448	1006796259	234124184
8774	0.13616083	-0.91964022	0.57595745	2516.2752	17.194872	14.789958	-0.014424574	-0.3982357	1027830062.280867	1027830062	271404028
8775	2.1343864	0.55185541	1.0213518	11332.92	73.803315	70.591321	-0.15416901	-0.13735453	1014962107.543075	1014962107	555336475
8776	2.7021132	-0.38857704	0.94126448	2051.2526	49.258667	40.609897	0.2184768	-0.11223502	1009221354.299288	1009221354	287917376
8778	2.4102213	1.1844034	0.89149153	8328.6972	69.155003	48.334577	-0.36937348	-0.0019181784	1003750156.174624	1003750156	192966819
8779	2.730801	0.68034387	0.53989694	6499.756	23.511404	19.206856	0.036008895	-0.38549721	1020064152.789863	1020064152	799414396
8780	2.6166558	0.35883366	0.44061167	1261.3529	13.815108	12.757546	0.08948247	0.03106832	1009060887.389282	1009060887	382621050
8782	5.9700837	0.027908012	0.58778018	7845.7094	76.691969	72.748724	0.40885214	-0.027275796	1013166171.793082	1013166171	784625888
8783	0.081315313	-0.32294203	1.4467855	9151.1717	89.94761	79.350243	0.22999799	-0.0029543021	1021430641.691549	1021430641	679123282
8784	3.3157212	-0.44227178	2.3100966	2900.4848	23.843007	9.1369556	0.36051592	0.0024233442	1009771311.168116	1009771311	152239203
8785	1.1371263	0.16005667	2.7026101	806.14792	21.286997	9.1863014	-0.098103467	-0.16676441	1022569226.079427	1022569226	73784232
8786	1.471883	0.14460356	1.7534885	2757.9605	57.279334	39.127331	-0.21792916	-0.39517978	1011852489.317116	1011852489	328600764
8787	5.0082056	-0.053062781	2.0728775	9884.4929	124.82312	115.63291	0.11141374	-0.29948611	1001943810.728604	1001943810	711253285
8788	4.2984568	0.24485153	1.2294733	4140.8803	70.653176	50.748578	-0.026611443	0.12672563	1015103434.03804	1015103434	36273599
8789	0.22697851	-0.050427403	2.6721374	3309.3688	35.87322	25.685473	0.078881603	0.32824502	1019456046.546565	1019456046	531477571
8791	4.7947339	-0.69502457	2.9580938	925.46857	62.455833	50.301964	0.72325169	-0.69763645	1027687083.331712	1027687083	316968083
8792	4.5648384	1.1033871	0.73008657	1396.9948	21.047158	19.259189	0.22106563	0.012612872	1027905711.647295	1027905711	664170980
8793	5.9549372	0.58733857	0.55103664	1703.7165	15.96867	13.317642	0.047336174	-0.040973987	1000862794.949163	1000862794	963407159
8794	5.5516156	0.75821513	0.37695358	3525.5025	46.596813	18.381845	-0.48937649	-0.11853489	1008565547.09567	1008565547	105410814
8795	4.5279778	0.8196565	2.7936995	10317.661	73.989008	72.6411	0.71024287	0.11343438	1012150652.861404	1012150652	877702117
8796	3.5251051	-0.17006747	0.27411496	13065.381	64.087689	63.570315	0.9058297	0.27478246	1023125874.363297	1023125874	350459456
8797	4.4702094	1.3527551	1.6605988	2133.0187	21.342254	17.096443	0.83135847	-0.038984071	1017750062.881607	1017750062	898075104
8798	1.8002631	-1.0328431	2.2665928	6604.0765	26.101196	22.758441	0.026986221	0.45242247	1031275409.837078	1031275409	816657662
8800	0.023104373	0.5052212	1.3410626	2027.3055	56.524935	19.59225	0.00091242792	0.19125921	1024443620.054651	1024443620	49516439
8802	3.4312239	0.9826944	1.1142888	2589.9925	58.867643	46.368407	-0.55463652	0.0028053452	1012022816.635089	1012022816	646749973
8803	4.7184783	-0.027909053	0.9674077	8808.5258	73.428744	72.400822	-0.25423302	-0.014473055	1025893868.905556	1025893868	895190954
8806	1.5166249	0.21273289	2.444743	11228.279	91.30235	89.992322	0.0067318215	-0.056194111	1017954790.816566	1017954790	832436919
8807	0.84874233	-0.57812425	2.5343174	8706.2204	27.884928	20.991233	0.093944226	-0.037093078	1011963784.218862	1011963784	198520899
8808	4.8478188	-1.166732	1.8483413	4222.2987	57.013785	40.310609	-0.15933519	0.62186693	1031556003.546661	1031556003	530492306
8809	2.5024855	-1.2842317	1.4429133	7592.364	116.9196	79.697851	-0.01732873	0.53240419	1011203143.255316	1011203143	240235090
8810	3.0322644	1.0937561	2.8108731	14265.305	75.616014	62.503306	0.11384114	-0.64027627	1030144178.15906	1030144178	175527692
8811	3.1114444	-1.2528852	1.3601646	3339.2952	70.349894	48.678434	0.23329226	-0.57952527	1006051149.348827	1006051149	334752917
8812	3.0961424	0.87787323	2.1855159	4593.4879	83.304027	37.886174	-0.1450738	0.34402652	1017838150.140972	1017838150	151227951
8813	5.6790691	0.11377016	3.126946	10053.49	42.01939	38.350735	0.11972574	-0.41710833	1003379655.294489	1003379655	304901361
8814	2.1945492	-0.17082987	0.65412334	761.3976	25.709383	10.488639	-0.18860198	-0.043970063	1016212649.931241	1016212649	918278217
8815	5.6071816	-0.5836893	0.87387554	6983.0788	44.004101	16.869388	-0.036925453	-0.89785263	1007034830.740337	1007034830	718376994
8816	1.3842202	0.33666807	2.6667494	15036.999	84.206163	66.801768	-0.10050756	-0.5226282	1015029809.924425	1015029809	934372902
8818	5.6647138	-0.022265382	2.309523	2773.8325	18.589934	9.6259795	-0.078529313	0.32681283	1003860516.026589	1003860516	15079498
8819	1.8852677	-1.1190906	0.74493228	4287.1006	14.767081	12.90215	-0.57511316	0.070561242	1029800435.785455	1029800435	768070459
8821	3.6889757	-1.0664877	0.81387877	351.23437	10.865892	6.8503385	-0.43511405	-0.2837223	1020036740.585458	1020036740	571538329
8822	0.077314848	0.3263892	2.5029327	934.10457	12.585525	8.5697199	-0.014931018	0.78427406	1026079531.200045	1026079531	194270253
8823	1.687105	0.4534818	0.42628527	3133.0669	19.798494	13.80513	0.27161841	-0.095242092	1001018307.43601	1001018307	432407737
8824	1.5977142	-0.52128722	2.893515	7773.0366	22.778129	21.214855	-0.22780765	-0.65168114	1006294818.84772	1006294818	829372168
8825	5.639257	0.36483659	1.7146465	9989.5471	35.378905	21.176251	0.68392435	0.10825424	1012424255.658411	1012424255	672807932
8826	4.7238017	0.22368064	2.809129	10809.964	47.453162	46.565137	0.64799358	-0.22889082	1030017592.044063	1030017592	38398385
8827	4.931131	-0.84633882	2.5538585	3064.8351	32.065103	16.663921	0.034444723	0.024504337	1004171121.155491	1004171121	137564659
8828	5.0928205	-0.23324968	1.4014882	1839.531	52.689283	12.681185	-0.25308089	0.1421657	1025296206.451206	1025296206	435688853
8829	1.2153509	0.061682783	0.34008797	7418.2872	88.118699	66.933235	0.0256522	0.40833403	1021107689.282364	1021107689	269249797
8830	2.5313797	1.400254	1.842698	2417.0806	42.674716	38.93452	-0.28356154	0.12909262	1007570864.881777	1007570864	894530535
8831	0.80973063	-0.14021136	2.089454	6346.4866	59.887677	50.586053	0.39396226	-0.23936262	1022988579.876429	1022988579	858556986
8833	0.78363713	0.21695069	1.0067754	3640.8909	44.773605	11.797752	-0.32355848	0.052931454	1005960636.267267	1005960636	276378274
8834	4.1640103	0.34188522	1.2023941	1816.1385	38.455388	26.20072	-0.33928908	0.11847194	1010299010.153796	1010299010	146595716
8835	1.5849544	-0.22272314	0.040544862	7565.2269	28.000201	23.289694	0.62941514	0.30672043	1027787484.202464	1027787484	206371665
8836	2.2734504	-0.22965412	2.2652049	4080.8098	41.749415	25.479109	-0.13870199	-0.26499274	1023499969.884596	1023499969	888039470
8837	2.802112	0.99551951	0.28194163	10576.343	50.523687	48.969684	0.29888555	-0.57011995	1022539371.028702	1022539371	46309233
8839	1.1323257	0.83334695	2.000627	3196.1634	24.397755	11.254613	0.60973549	-0.29055795	1004686698.266133	1004686698	284635663
8840	1.977349	0.66092744	2.0679394	4398.8159	75.870613	52.375181	0.0011631589	-0.29397326	1014286149.848282	1014286149	860677481
8841	5.8440231	1.0782877	0.67960773	3765.3568	31.623547	25.160571	0.27528515	-0.18862796	1008518644.255371	1008518644	266474843
8842	1.0312551	-0.30746008	2.5796978	2442.7012	45.959113	21.868386	-0.47827993	-0.0037349989	1004860258.534837	1004860258	544228673
8843	1.781503	-0.049331446	0.93661315	4637.0311	28.345138	27.718032	0.017365843	0.044463745	1000900610.658287	1000900610	674133301
8844	3.686866	-0.27231003	0.64915828	13506.013	97.363225	77.62758	0.54462182	-0.0085673659	1025440136.103489	1025440136	86662889
8845	1.3555539	-0.22425069	0.62485962	7962.4932	101.17368	76.736722	0.55589674	-0.43972386	1016702605.026885	1016702605	17782331
8846	3.632633	-0.70644916	0.25802053	6607.9128	21.458704	19.213038	0.2757509	0.19890163	1025883812.714174	1025883812	695006728
8848	1.2659559	-0.1320782	1.2499343	3074.6028	30.244698	21.52042	-0.74159555	0.092440268	1014951258.684966	1014951258	699922681
8850	1.4904118	-0.23505363	0.30304084	7223.7529	46.436714	26.551701	0.53710186	0.34703944	1031318245.034368	1031318245	42551875
8851	3.5625651	0.039118581	2.1894761	3666.483	32.723775	10.926138	0.035169822	-0.25302884	1023412701.478855	1023412701	490631580
8853	5.6556444	-0.80359317	0.68604958	7640.7736	90.007829	63.760547	0.21539462	-0.08446885	1000658370.174194	1000658370	154394507
8854	3.8540389	-1.0561652	2.8021526	2397.7737	30.264606	23.062324	-0.1501825	0.030656898	1027825448.826561	1027825448	818823814
8855	0.70654216	0.84906344	1.1390063	2636.7701	66.561924	56.089476	-0.071750037	0.24209788	1002144278.793206	1002144278	803218484
8856	5.9054492	0.55325551	0.69401947	9807.4764	37.584783	34.756034	0.4945981	0.036732403	1026888713.647953	1026888713	660526276
8857	5.7303011	1.499984	0.61607757	7669.4326	47.594779	29.426373	-0.1956025	-0.037706245	1028587962.994779	1028587963	10461092
8858	4.2670948	0.3573092	2.0286338	1930.971	15.373646	13.820544	0.27870202	-0.31090473	1025725530.753894	1025725530	767241001
8860	0.37604391	0.83491852	0.32233081	7137.398	20.532582	16.662139	-0.013483113	0.068329154	1009587723.934898	1009587723	954179287
8861	3.1969504	0.31835026	1.7832051	5040.8288	54.542399	39.649483	-0.35138866	0.013793958	1010498286.055501	1010498286	67261338
8863	5.4020194	0.59619859	1.4978052	2191.5728	19.104665	12.617799	0.37186935	0.55532195	1010599081.358291	1010599081	384480953
8864	1.8150615	0.15340318	0.32218592	8067.4042	81.809126	43.07969	0.0030177226	0.65027174	1009164456.577333	1009164456	590751767
8865	0.078127286	-0.29617263	1.7720262	884.60659	30.345595	19.581108	-0.035289609	0.37247871	1025583813.04985	1025583813	45381308
8866	5.8853491	-0.73478658	2.3153053	13258.57	122.42082	96.105391	-0.0062797695	0.28158603	1006760370.94127	1006760370	926824927
8867	4.4934161	-0.64109128	0.14958074	9781.5568	68.57664	33.603207	0.032077211	0.0044340802	1006356649.164932	1006356649	148458600
8868	2.5408497	-0.52637694	0.78880764	5662.3548	87.037798	68.012306	0.17683301	-0.75544091	1000130640.789665	1000130640	788609147
8869	5.6253702	-0.49723958	0.97152171	3238.2566	60.039135	56.311758	-0.14151309	-0.29861949	1000419512.136318	1000419512	126529932
8871	4.8120384	0.48949361	0.50904249	4279.0225	13.96938	10.011645	-0.70380497	-0.11163907	1002575352.880947	1002575352	894331813
8872	5.6436833	-0.005410517	2.5514259	1426.8685	42.388896	36.859654	-0.12979205	-0.1126673	1027211349.333441	1027211349	328622818
8873	3.3774129	0.67898306	0.76041338	6540.1647	52.425105	48.152372	0.051864679	-0.34257476	1026819810.239689	1026819810	242891550
8874	5.8209856	-0.21827452	0.85188277	3752.7115	39.732215	18.607402	0.094955436	0.66097528	1003086786.313007	1003086786	307698965
8876	4.6086594	1.2180663	2.3950203	715.74144	15.656943	13.13895	-0.50477474	-0.069663179	1030630448.786234	1030630448	796307683
8877	4.7948862	-0.028913124	1.4985321	6419.8469	90.018658	83.298444	-0.2540939	-0.32593793	1006289381.306652	1006289381	317041636
8878	0.14917729	-0.72606255	0.75337611	4304.3165	53.943573	28.68768	0.435427	0.30262104	1007947955.065297	1007947955	63603878
8880	5.5580111	-0.55880421	2.1507712	3288.6434	52.712847	37.566463	-0.10652979	-0.47609592	1022734086.817201	1022734086	803069472
8881	0.57864615	-1.0090209	2.7158753	2446.6294	55.261964	49.575017	-0.43095945	-0.26753186	1013665523.346973	1013665523	334751964
8882	4.1236949	0.58720631	1.9204998	4313.4505	46.710907	27.226621	-0.67610064	0.47867635	1003770755.745536	1003770755	755277514
8884	3.0533134	0.3376207	1.427796	2279.5722	95.230551	80.100198	-0.15006837	0.11358284	1011667184.337199	1011667184	347005844
8886	5.4592804	0.68155523	2.0143771	9113.5234	131.70362	65.136054	0.068846039	-0.41832526	1018372061.046634	1018372061	63932657
8887	0.18010167	-0.75082257	0.29421537	6073.2581	34.320815	30.225205	-0.025787622	0.37309631	1028407102.238875	1028407102	221464992
8888	1.8527629	0.38941891	1.9265722	1138.568	25.013598	12.074296	0.071077603	0.1820198	1027048236.848466	1027048236	840258360
8889	2.1518606	1.0198403	0.89807909	2907.2861	22.146644	16.817973	0.15066879	-0.37758405	1000923834.928666	1000923834	942010641
8890	1.9212738	-0.14120232	1.5548927	7850.6116	56.721414	40.040358	0.42139037	0.067830412	1020634996.433276	1020634996	440511465
8891	4.816842	-0.79070384	3.002836	1241.7467	45.300176	13.565417	-0.046741492	-0.35374459	1019345877.067044	1019345877	46912432
8893	2.9112881	-0.38239606	1.0612381	4394.4298	26.099186	19.501943	0.0064427739	0.013992013	1003295712.663833	1003295712	645018697
8894	2.767814	-0.72660056	2.4875682	889.66624	10.937154	10.396887	-0.63069194	0.12969088	1003090479.264404	1003090479	260681152
8897	1.20723	-0.028126419	2.5815478	5358.3655	35.998114	31.99289	-0.45192918	0.61194397	1015214646.532326	1015214646	538201928
8898	2.3338449	-0.1033303	1.2294849	3272.5196	33.276575	21.952037	-0.3839284	0.0083524851	1017857351.186004	1017857351	182639837
8899	4.285148	0.19977266	0.1540894	3277.6325	19.256036	12.000754	0.40169179	-0.29391097	1029930645.893994	1029930645	878480434
8900	0.87919481	-0.16910281	2.5275048	4103.0975	58.204266	52.237182	0.44070491	-0.42488943	1025613626.08371	1025613626	92963457
8901	1.6152808	-0.24765295	2.5894006	5723.7139	24.314459	18.549981	0.48798894	0.47855807	1020987132.610624	1020987132	620607495
8902	0.67900419	-0.83410221	2.180401	1102.2499	13.705333	11.801964	0.44403756	0.0090091099	1014775372.286439	1014775372	273935437
8903	2.7274671	-0.15254792	2.2657353	5336.2605	36.434291	36.199539	-0.0041796374	0.037453274	1007261914.144086	1007261914	129232049
8904	2.6584479	-0.40155705	2.3485826	1469.2189	25.468966	24.857513	0.47531403	0.18454787	1015488544.177618	1015488544	185860276
8907	4.811768	-0.27498236	0.57067048	10769.509	102.34506	58.270418	0.5996596	0.37477788	1002540577.156963	1002540577	138309360
8908	5.486154	0.18470884	2.8281535	2463.069	19.610953	9.9099923	-0.13283999	-0.057875348	1018945922.504918	1018945922	509806156
8910	3.2049348	0.96835464	0.1844606	5200.2468	22.855398	15.505413	-0.021977113	0.25978467	1019535829.837263	1019535829	855287313
8911	0.1652644	1.3312183	2.1887927	4146.5177	29.895297	19.382288	-0.40703399	0.13750413	1005393709.017087	1005393709	28342962
8913	2.7823099	0.64561416	0.77266784	9466.0516	97.400019	78.254277	0.32087575	-0.0555781	1028169456.065322	1028169456	78155041
8914	2.5990228	0.13687757	2.1382277	3200.4711	16.534843	9.2336659	0.88739128	-0.099822541	1017713963.791349	1017713963	806143165
8915	4.828728	-0.76861595	0.18663148	9274.7093	51.933012	33.947612	0.05896304	0.1974355	1013331029.056878	1013331029	40932417
8916	0.3051367	0.38780932	1.0942937	7306.8475	87.090612	70.574852	-0.13155525	-0.055659417	1002936701.202808	1002936701	213121772
8919	6.1773038	-0.65947741	2.8173865	8239.9558	101.5406	87.856548	0.022735023	-0.04629975	1010356895.999732	1010356896	1665950
8920	3.2013389	-1.3963012	0.52256327	5368.8082	28.073585	24.277105	0.47906388	0.46628792	1015960674.288144	1015960674	272740960
8921	0.49887924	-0.25049531	1.897148	1373.2822	39.758124	33.344202	-0.70574512	0.16499095	1029617818.365578	1029617818	348970413
8922	0.44936751	-0.87418708	2.4073042	4713.7865	50.600853	32.406637	-0.085881544	-0.068240561	1031361245.374699	1031361245	359170914
8925	1.6019293	0.84527711	1.9438721	2269.1165	25.736563	15.683369	-0.64820907	-0.14849453	1025277280.733765	1025277280	752148628
8926	0.16457523	-1.0646838	2.0009785	4819.529	98.515562	36.078799	0.29299346	-0.17935498	1020386272.836246	1020386272	825572014
8927	2.3693422	-0.061396511	2.6608193	2384.8203	26.369653	19.148258	0.022405407	-0.38797118	1007123036.972661	1007123036	984478235
8928	1.005584	-0.97367405	2.1865334	2469.321	20.242129	19.112729	0.21544437	0.3941825	1021982662.891188	1021982662	881750584
8929	1.4784685	-0.71666097	0.48225934	6039.5195	23.404778	19.385138	0.14224092	0.17076608	1002424444.904095	1002424444	882728815
8931	4.7233243	-0.75310775	2.3022437	1807.9241	35.012384	26.958592	-0.18349705	-0.011842289	1002030441.891804	1002030441	872931361
8932	5.3922229	-0.70907267	2.6025249	13599.233	40.392657	31.673388	0.40109121	0.025727378	1026407619.801228	1026407619	788403749
8934	0.90632138	-0.46713501	2.1409517	1726.1346	22.910563	9.6340958	0.47754559	-0.014069115	1025664880.930489	1025664880	911334753
8935	3.9915776	-0.66236155	0.66984489	1586.0344	23.584658	9.8508862	-0.65247344	0.49807894	1022533806.600124	1022533806	585255623
8936	4.9727277	-1.2870509	1.8997037	2158.2589	25.803886	20.817175	0.025040344	-0.48297628	1010068547.652579	1010068547	639221549
8937	0.8572747	0.051185622	2.5923151	8173.1232	57.275807	39.231566	-0.18675957	0.11044744	1016494229.740084	1016494229	753609419
8938	1.1439657	0.37850615	0.60479143	4755.9491	18.175386	12.871438	0.0078156754	0.076994987	1026916749.21641	1026916749	230548739
8940	6.1949584	1.0289379	0.31177433	6534.0083	83.043779	60.786534	-0.36163348	-0.23523912	1003654474.348868	1003654474	360116601
8941	3.5651739	-0.47664754	2.2143559	937.00925	24.004019	10.546713	-0.06577004	-0.075646839	1026648949.247014	1026648949	227757812
8942	0.82105862	1.268967	0.42402653	8441.0533	95.109159	53.801304	-0.077713251	0.14549792	1021062938.713967	1021062938	731436849
8943	4.317027	-0.73397025	2.7359713	7458.878	62.179625	56.729936	-0.28356154	0.12909262	1015476100.488409	1015476100	477159739
8944	3.6970599	0.44548789	0.17896367	9521.5522	46.525298	31.580089	-0.11623856	0.10452164	1030045660.930197	1030045660	947884679
8945	0.071812305	0.75093894	2.2625094	9434.0124	57.530288	41.197691	0.24529865	-0.64946357	1031459991.958455	1031459991	975422978
8946	5.9671369	-0.090487169	0.62344266	8025.665	25.753435	18.633018	0.60697221	-0.2135262	1013055951.837477	1013055951	829800487
8949	3.3661223	-0.38808895	0.99910365	4507.439	35.907057	20.63921	-0.054912035	0.68840655	1013730414.771918	1013730414	759770632
8950	4.2543784	-1.2040649	0.56053381	5934.4477	12.363366	12.259795	0.052514204	0.01844803	1002547942.886205	1002547942	869148374
8951	4.7033117	-0.72530595	2.536849	6123.0053	50.129021	22.921838	0.3411783	0.011956221	1006166752.038512	1006166752	22320867
8953	1.7544816	-0.96313597	2.3004709	2557.644	27.070962	25.030899	0.52723047	0.59249787	1014032697.308028	1014032697	291215539
8954	4.7739182	-0.90833285	1.5682927	2083.0708	68.191638	22.936085	0.17730139	-0.1412363	1015052880.319589	1015052880	292535663
8955	5.0242655	-0.44409928	0.38051731	2539.1795	19.882325	18.826206	0.025897983	-0.10990966	1026996471.199059	1026996471	187968254
8956	3.5502108	0.15808853	1.3129683	1443.2554	42.348708	15.063505	-0.56726866	0.14627537	1020284635.754019	1020284635	753619909
8958	2.5228178	-0.19136476	1.5012073	1607.1242	26.408119	25.679251	-0.49285795	-0.47308971	1027700821.941297	1027700821	955410957
8959	4.0032574	0.50726866	2.1565672	3651.4529	62.817602	56.735209	-0.44193935	0.24624936	1019311270.881786	1019311270	900273919
8960	3.4154316	0.72459645	1.0880883	4592.111	79.787903	64.180813	-0.57067042	0.13529258	1004471115.85998	1004471115	877231359
8961	1.4204418	0.029716559	1.3979488	4937.6652	77.111153	55.371708	0.075508521	0.34306892	1020585381.42926	1020585381	418203354
8962	1.475063	0.46788151	2.7137818	5340.2882	75.018395	69.427211	-0.14343208	-0.51391316	1004229470.909342	1004229470	914460063
8963	0.79769659	-0.21578033	0.60355942	3616.2219	20.012821	13.507623	-0.81764724	0.4134946	1022705326.029825	1022705326	31753778
8964	1.9801094	-0.26260748	2.413435	2291.6711	12.323544	11.485454	0.34124214	-0.39973454	1001734871.578235	1001734871	560901165
8965	1.2736574	0.50971187	1.8770079	8893.0597	54.727276	53.503576	0.00026005221	-0.75674582	1008049206.868	1008049206	891609669
8967	5.9607952	1.1535011	1.3042354	1734.8397	76.61085	32.196246	-0.014414651	0.02443994	1012564637.724611	1012564637	737344384
8969	2.2478867	-0.13849488	0.88289751	8966.07	101.02973	74.304185	0.0060289748	-0.017439045	1013030363.423944	1013030363	411128163
8970	5.2182952	-1.0712635	2.7476881	10024.852	114.58532	83.982023	-0.64449794	-0.05878854	1020203752.179541	1020203752	165332317
8971	5.4890432	1.0222496	1.9277433	1284.727	28.731238	25.289679	-0.11202143	0.28235432	1025247987.680935	1025247987	698511362
8973	3.2666172	-0.83213267	1.6747879	3977.9198	59.411637	50.984463	-0.06039005	0.59888597	1023990187.82001	1023990187	803779483
8974	1.1376424	0.96047561	1.207855	1650.832	17.161474	11.669965	0.13292227	0.43739234	1024252399.765676	1024252399	785163164
8975	6.1190297	-1.2703237	2.623783	3166.0308	42.644852	16.227943	-0.46664507	0.49028574	1011657980.88713	1011657980	874766827
8976	0.30168257	1.4667505	2.5229325	1760.7984	17.165287	13.901728	0.045573891	-0.30928627	1020752014.326019	1020752014	338328838
8977	5.9786841	-0.85886552	2.4484407	5744.9829	63.99502	34.519851	-0.26079207	-0.13400512	1023347772.142567	1023347772	134577036
8978	0.77514197	0.031694794	0.75210303	3387.086	145.85223	63.612619	-0.65897383	0.34941872	1010334573.466261	1010334573	454014063
8979	0.97829293	-0.1908725	0.80322994	3384.5479	36.253299	35.88149	-0.23300396	-0.25511251	1027554247.925072	1027554247	919233680
8980	3.1993446	-0.10781173	1.258241	2340.6139	39.711182	24.04723	0.06358989	0.034430547	1010953506.566458	1010953506	551507473
8981	3.3596064	0.18384647	0.52132259	9306.5182	78.690349	47.184562	0.27333849	-0.013370586	1014948301.311293	1014948301	312902808
8983	2.7076419	-0.56605677	0.69068595	1622.6398	32.709537	15.976897	-0.16229237	0.0013451251	1013612539.634109	1013612539	621090174
8984	1.7212867	-0.34191619	2.0068086	2782.8532	24.501581	17.797993	0.065361927	-0.32816682	1001992604.133396	1001992604	125716090
8985	4.7698298	0.21897646	0.31051392	8679.5235	60.482473	44.737017	-0.13000152	-0.0432725	1024994437.995557	1024994438	12855172
8986	4.4608535	0.058760919	2.8766245	13529.993	52.056207	42.813543	0.026768003	-0.47369611	1027019264.902192	1027019264	888955951
8987	2.1276969	-0.29101993	0.47130934	8260.3335	46.298962	41.19264	0.094154232	0.0086462661	1009825409.42774	1009825409	414236903
8988	4.5320129	-1.067346	0.40923416	6616.0846	27.704762	23.30014	0.10083403	0.8800103	1027814765.101533	1027814765	88861585
8990	5.2068478	-0.66226488	1.68675	4854.8776	73.862718	52.242467	0.1090662	0.10366221	1011056585.963686	1011056585	952974319
8991	4.4904659	-0.49656703	2.0210513	3221.1636	42.203188	34.910889	-0.017139032	-0.59500169	1016673958.056699	1016673958	35622358
8994	3.8536177	-0.79457059	2.3515484	733.37969	10.50575	8.9806077	-0.59019672	0.32237987	1004725048.131759	1004725048	126734734
8995	3.7842789	-0.65546385	2.1454904	6849.2872	73.807109	66.518727	-0.46977397	0.012591976	1024574114.347317	1024574114	327109218
8996	0.36338747	-0.42738174	0.71207445	2177.1612	31.733657	18.372926	-0.63956498	0.027345279	1026883602.706383	1026883602	696586967
8997	4.3339674	-0.52513909	1.8186206	4861.4553	44.251726	38.917695	-0.037707455	0.18400666	1024861538.925343	1024861538	911561370
9000	2.4711778	-1.1374269	1.0823666	4410.8268	55.357599	50.604128	0.29001423	0.0968914	1017005536.685996	1017005536	669832349
9001	1.7931265	0.28441032	2.4721214	15213.336	101.41687	81.211493	0.19768121	-0.66192611	1031156546.035248	1031156546	49598575
9002	5.1803638	0.086029763	2.3382325	2045.6886	14.167195	8.8597809	0.25116448	-0.25449998	1025397457.663924	1025397457	664047003
9003	0.24116759	0.84304542	0.4913463	3740.9741	69.417478	28.953717	0.081661628	-0.33777276	1002165511.728688	1002165511	745519876
9005	2.9010728	-1.2850679	1.6395641	2814.8687	36.913883	14.925331	0.1259825	-0.23613524	1001745195.41631	1001745195	400937796
9007	1.5112769	-0.72001689	2.7794744	10529.305	107.38774	35.980536	0.11256657	0.52420821	1000501174.914802	1000501174	901962042
9008	0.37771864	0.02562932	2.5399084	4266.4754	22.092981	10.835275	-0.63412836	0.04219684	1021253828.94446	1021253828	947356939
9009	4.5700104	0.68444025	1.7667351	2827.4903	36.041443	28.20239	0.86801428	0.19705024	1001416609.652119	1001416609	653822422
9011	0.28413153	-0.43001417	0.46735961	10259.702	67.261666	59.274391	-0.045550452	-0.19039182	1027142215.149563	1027142215	139655709
9012	0.15709452	0.74483724	2.6337671	4539.0821	19.401643	16.998648	0.36471577	0.41813266	1026485611.737218	1026485611	754153967
9013	2.9042411	1.1984764	0.76305285	15241.394	120.03589	85.8067	-0.68697483	-0.22952784	1018936345.021195	1018936345	39094448
